ds,yhat,yhat_lower,yhat_upper
2015-02-05,5201437.071032305,276001.2985306004,9546818.246846044
2015-02-06,5467044.407113021,685700.947865887,9947834.389626425
2015-02-07,5474744.956887355,1092615.6764360366,10072756.837575175
2015-02-08,5468589.698867752,262572.18043892906,9884789.117587196
2015-02-09,5341980.406802675,452370.7959058105,10024925.242182018
2015-02-10,5409044.74353011,826057.4940748158,10411803.017259756
2015-02-11,5473021.623466775,652638.9862110525,10264491.241801009
2015-02-12,5078845.78397324,-210926.25350507957,9721658.986635393
2015-02-13,5333765.8676923625,255103.252843343,10198092.150266718
2015-02-14,5335151.076253474,507653.6147244412,10069511.341534298
2015-02-15,5327156.965734794,614319.9837432798,9996871.125542598
2015-02-17,5277136.989157659,713118.658052926,10302175.793411423
2015-02-18,5352042.132783992,568033.2838545636,9879578.013030205
2015-02-20,5244974.6081868475,208706.69521999813,9927950.993051635
2015-02-21,5266498.61184931,605378.3885929921,10002141.961494925
2015-02-22,5280448.3726306725,493402.05411235755,10116291.817601547
2015-02-23,5179452.964824547,260248.0106881544,9631249.816759814
2015-02-24,5276698.93903051,631173.0562289929,10029254.76634537
2015-02-25,5374341.472232727,509025.7536985234,9664076.907568974
2015-02-26,5016119.379719158,660828.1988156857,9958298.54563151
2015-02-27,5308007.438452335,743653.8740037853,10099662.120957965
2015-02-28,5346060.103559467,521256.94846517674,10114560.89822389
2015-03-01,5373116.111847667,940969.2611687585,10100063.80035541
2015-03-02,5281273.550059641,786019.2500261712,10083202.29507974
2015-03-03,5383302.608856904,511209.53567518323,10001381.497491317
2015-03-04,5481070.763039979,819703.1973132526,10449591.600923784
2015-03-05,5118168.157770389,312291.0397197646,9406205.33414068
2015-03-07,5424463.873622524,645051.1692912873,9996033.022912733
2015-03-08,5432989.134310482,716420.3863862754,10334473.887665832
2015-03-09,5318668.351162533,679660.2736604988,9911430.784686584
2015-03-10,5394827.787521347,795707.2843985995,10443826.50674232
2015-03-11,5464004.157914114,877511.8711875143,10473137.222567836
2015-03-12,5070551.758144785,459290.00275184395,9967375.38700003
2015-03-13,5321279.861932023,387456.9181650702,10254874.72317704
2015-03-14,5313274.824795751,392198.1140644605,10066346.471590413
2015-03-15,5290576.951144878,339910.764248309,9976463.371665334
2015-03-16,5146622.452754175,258407.71657565277,9740269.788611677
2015-03-17,5195618.637996414,721442.2192997778,10258770.223813934
2015-03-18,5240928.132995063,-90389.01501486979,10237615.046303067
2015-03-19,4827651.087324478,119097.59451238456,9632748.706071958
2015-03-20,5063239.711119674,395010.2154234709,10191863.376982057
2015-03-21,5045300.280660048,543489.917744891,10305575.58749846
2015-03-22,5018253.290218995,368578.5442451077,9411395.389112158
2015-03-23,4875762.606503347,404142.8822314932,9428044.594052933
2015-03-24,4932102.183089569,173364.5286775009,9526661.099631367
2015-03-25,4990536.430570265,483695.03426021367,9793612.329157097
2015-03-26,4595903.356241411,-451116.41469948285,9488006.383187013
2015-03-27,4855234.842181191,168601.57359384457,9540880.562203256
2015-03-28,4865569.079494173,318825.0045665296,9518048.46027458
2015-03-29,4870625.578314958,40359.03302911435,9474169.456906376
2015-03-30,4763253.21901231,196282.8857902747,9738679.990868406
2015-03-31,4856819.388837488,258743.13412414232,9587633.505412256
2015-04-01,4953615.678137767,145562.54399335204,9383987.53347737
2015-04-02,4597468.537364273,-44969.91113891428,9545243.143574847
2015-04-03,4894388.480047054,200866.76276073462,9908865.967906404
2015-04-04,4940412.017257809,249137.7787818712,10124789.675898427
2015-04-05,4978305.88610855,31651.95656993469,9635156.134934593
2015-04-06,4900043.180939955,535042.6258038712,9756973.710646598
2015-04-07,5018218.599746835,101585.2345611694,9768029.51957347
2015-04-08,5134477.498135223,388778.26848154364,9922007.95335608
2015-04-09,4792146.44313308,-29141.162022118962,9784120.192311563
2015-04-10,5096898.237509672,-47240.43631483365,9850140.7286892
2015-04-11,5144605.098662533,424840.2404156347,9783129.58136757
2015-04-12,5178049.181836062,475575.1906510632,9807936.166426243
2015-04-13,5089399.824159437,77211.78529946071,9946426.92997654
2015-04-14,5191624.638516855,372092.7843275083,10036709.227497743
2015-04-15,5286909.218275319,976595.364961578,10176544.036539009
2015-04-16,4919273.365576779,380448.79846694256,9740367.969773892
2015-04-17,5195217.180706721,605132.897300334,10126447.312627962
2015-04-18,5211551.200593018,559207.9837901314,10143327.005432604
2015-04-19,5212080.403870246,401689.3944122848,9983362.068842975
2015-04-20,5090052.193203486,668166.8341351766,9592478.221591907
2015-04-21,5159536.304314298,551886.3787572861,10257978.156226527
2015-04-22,5223812.286364589,280526.50009955245,10134759.994070094
2015-04-23,4827953.388290445,-157789.53108758523,9234827.111107586
2015-04-24,5079441.122407026,779689.590788831,10384695.34035923
2015-04-25,5075965.612330806,415228.1650496947,9645142.858977927
2015-04-26,5062082.420159402,641284.904429525,9837279.378273834
2015-04-27,4931636.774108966,-58236.632559501966,9814750.45715635
2015-04-28,4999123.8656743895,188410.1627269489,9822729.811818885
2015-04-29,5068061.46836427,199654.02987125615,9849907.838418035
2015-04-30,4683564.1893447945,-126806.82590882017,9565803.760202568
2015-05-01,4952953.956849941,155485.57054535797,9437325.648034899
2015-05-02,4973562.025943555,350390.4528619284,9555524.48385886
2015-05-03,4989101.258400552,267638.30937998905,9556976.627961
2015-05-04,4892979.210279365,304863.45153581165,9535759.324070003
2015-05-05,4998800.859382208,-96521.2621500808,9572863.553871326
2015-05-06,5109056.285855836,597851.7745999035,9980033.871165896
2015-05-07,4767722.248945858,-104832.2874550332,9686578.65153921
2015-05-08,5080903.484833901,364615.6152248442,9655083.018737638
2015-05-09,5144668.17254122,117238.63542914957,9560311.163096355
2015-05-10,5201747.3584092,646265.6388659425,10012798.723419623
2015-05-11,5144008.13531048,300115.879597933,9722027.790805195
2015-05-12,5283867.930178417,644545.3859045528,9920883.913026216
2015-05-13,5422724.68180805,713774.1800945027,10402380.453643302
2015-05-14,5103590.636016143,491925.9958054577,9907208.672996117
2015-05-15,5431762.70646354,1158388.1886406585,10537561.935891913
2015-05-16,5502683.005181308,990232.1534230871,10009639.157633098
2015-05-17,5558658.595646159,609383.5713909348,10112528.320194168
2015-05-18,5491349.653587839,944135.9834467975,10124832.8802825
2015-05-19,5613192.922776036,881199.9202048985,10540571.795914255
2015-05-20,5725834.93988969,872358.8865681739,10384136.8214403
2015-05-21,5372762.615799541,470621.7000910092,10156405.906774212
2015-05-22,5659964.154716379,532999.8234768598,10527525.732471263
2015-05-23,5683774.121292482,634301.3419848032,10148460.19036674
2015-05-24,5687572.082661416,977685.4735242486,10520192.365720741
2015-05-25,5564244.543218789,861312.795303608,10443149.33139495
2015-05-26,5627577.736430114,982781.1228629674,10413060.205144372
2015-05-27,5680656.551087841,933367.8606143176,10442738.620992566
2015-05-28,5268458.087182424,486408.07045971014,10096838.108476266
2015-05-29,5498473.810422152,707434.1695949342,10051392.915387413
2015-05-30,5468515.155802996,672608.4462434911,10504267.185844015
2015-05-31,5423373.071617687,323562.27477850363,10242116.535354178
2015-06-01,5257242.280873566,560616.9362636352,9771383.966953235
2015-06-02,5285078.84903164,608285.8419729148,9968366.88225441
2015-06-03,5310967.29724295,546392.2013264018,9686535.262141746
2015-06-04,4880686.62834493,164232.49575325983,9975862.131580142
2015-06-05,5102309.992988227,-2435.2042316518873,9966615.634602863
2015-06-06,5073993.469599841,326194.23242491944,10270583.723946784
2015-06-07,5040624.9206127515,709552.6958494704,9679407.091754973
2015-06-08,4896244.007386164,429186.17100788304,9689994.660627361
2015-06-09,4955402.084121937,131601.10209664612,9518671.1857701
2015-06-10,5021538.1634346545,276951.008858043,9909309.072908832
2015-06-11,4639560.09765318,929.2945188042095,9453919.977189932
2015-06-12,4916465.30935489,83751.61899121745,9606498.63844029
2015-06-13,4949155.991186475,453882.4582507012,9374436.26385226
2015-06-14,4981119.03908502,141659.08600364332,9552989.226570753
2015-06-15,4904880.977664696,224872.36862096807,9618780.310531916
2015-06-16,5033405.67166804,114350.8663780564,9210813.060666496
2015-06-17,5168510.012520383,774951.0808459998,10035261.984897807
2015-06-18,4853485.670836577,249393.86117341777,9720227.618498826
2015-06-19,5193760.174410462,318481.43626304483,9716052.22322867
2015-06-20,5284751.166524869,534151.3312797215,10072311.943179125
2015-06-21,5368583.081315694,525074.6780231524,10255049.64916012
2015-06-22,5336575.533406555,420070.1578583174,10155174.565365274
2015-06-23,5500670.346132761,721993.6600335859,10226455.074257601
2015-06-24,5661871.653196997,599791.2858417575,9950625.573057802
2015-06-25,5362886.545985686,437493.5604708197,10161041.537518442
2015-06-26,5708799.059455872,1106672.0104120492,10504305.658584505
2015-06-27,5794931.048745969,852839.6652648821,10520369.41104569
2015-06-28,5863559.0621155305,727219.7525060376,10395879.611240955
2015-06-29,5806396.550421674,1104817.875841801,10540016.705809927
2015-06-30,5936008.552467822,1502606.8286657531,10323248.65304945
2015-07-01,6054233.671112547,1252585.11572489,10778799.956948232
2015-07-02,5704801.345986212,830682.193754494,10340698.238573378
2015-07-03,5993977.887209686,864269.8878555895,10664907.538887559
2015-07-04,6018395.612150771,1045973.0968625746,10873100.60425812
2015-07-05,6021735.076495559,1502991.7118799249,10722965.652971227
2015-07-06,5897170.6961521525,1355813.6088671235,10697195.798688188
2015-07-07,5958747.899263429,1120058.447748278,10381581.044816833
2015-07-09,5595367.275016613,749264.323377922,10423338.170671856
2015-07-10,5823132.253780133,953586.8697160947,10415408.931422586
2015-07-11,5790893.82094884,815550.714714399,10698368.568747554
2015-07-12,5743383.56743787,1305356.811470984,10577181.796694344
2015-07-13,5574655.795581108,1317757.9868091275,10153635.923617873
2015-07-14,5599446.407995744,1077834.6950763126,10248417.330367649
2015-07-15,5621544.56690598,880996.3450509396,10319089.32905511
2015-07-16,5186366.395121529,72055.04973437218,9354323.718247563
2015-07-17,5401565.247336268,786150.8772023534,10225018.384802606
2015-07-18,5364833.729647455,535850.8493832203,10021276.147069702
2015-07-19,5320568.045185102,868193.3718685177,9819966.025869207
2015-07-20,5162305.28622751,288378.38387036603,10035461.51945544
2015-07-21,5204101.867125207,314980.1028912703,9776525.940531477
2015-07-22,5248928.716424712,127041.41464759836,9523983.447288286
2015-07-23,4841271.76696903,189966.28211976288,9316594.847530635
2015-07-24,5087771.459333178,555023.5361891198,9823598.888758436
2015-07-25,5085055.566485981,363380.43179071246,9738916.967963189
2015-07-26,5076435.016336682,520471.3254137226,9518520.717648612
2015-07-27,4954372.426277127,76932.84097836436,9852732.019146489
2015-07-28,5031890.6587564675,536844.6683912486,9897486.010885902
2015-07-29,5110991.318754355,316516.9131497024,10108007.042113664
2015-07-30,4735295.254561933,-54623.458952142006,9118531.530938875
2015-07-31,5010689.514604644,181383.85234481847,9887361.908931643
2015-08-01,5033183.083428576,489557.19814096164,10060299.366299463
2015-08-02,5045616.336895206,32869.255718157074,9974568.06646771
2015-08-04,5029620.11366751,482990.47245970275,9614821.446190447
2015-08-05,5116075.681035532,725149.2347143545,9750286.504743408
2015-08-06,4743283.702512696,-206698.0927298429,9628970.937451748
2015-08-07,5017438.08550802,200012.98072420867,9613615.230902221
2015-08-08,5034984.650260343,399162.0302523132,9735345.70819458
2015-08-09,5039312.610673779,548224.2664762007,10377492.717400275
2015-08-10,4923211.025448683,67575.66784891648,9447661.636596378
2015-08-11,5000258.052637346,280740.52077661315,9621721.81143524
2015-08-12,5073218.515840316,278489.5887273384,9493644.137889957
2015-08-13,4686638.460804159,192883.99169266297,9710983.113233315
2015-08-14,4947470.799897925,369462.8326061627,9568432.763284521
2015-08-15,4952886.961502429,255354.50382912945,9275829.163954621
2015-08-16,4946945.035547493,180096.99548447173,9712952.788619414
2015-08-17,4823025.12204049,412877.2323336161,9719187.24302202
2015-08-18,4895200.330227793,55055.61520229379,9349583.28689102
2015-08-19,4966619.455978529,98099.30778347328,9598050.68223634
2015-08-20,4582090.425830192,-508716.59237479616,9638305.106154455
2015-08-21,4848698.893985998,-71059.54729410703,9850790.70567543
2015-08-22,4863617.069742413,237608.74746037117,9649843.470352795
2015-08-23,4870773.295251809,81955.43655213133,9174225.101822257
2015-08-24,4763292.977777729,-4836.856139531417,9269551.155786507
2015-08-25,4854879.09456339,92886.49812730307,9555154.50412742
2015-08-27,4587528.816981416,-282001.3182844648,9315336.141832694
2015-08-28,4879301.306845858,18794.78049799784,9517590.260423115
2015-08-29,4920024.91609562,94521.82053081917,9862809.491775539
2015-08-30,4952930.602417516,151766.97781360484,9671045.814657874
2015-08-31,4870444.280339337,280275.482821826,9681010.64412801
2015-09-01,4985589.736175247,-31564.474319408302,9378086.69711641
2015-09-02,5100405.932583754,110076.40304690943,10119448.276686927
2015-09-03,4758566.66020043,-326535.4538851735,9392579.767692504
2015-09-04,5066035.753436275,541523.6010100303,9858691.21175424
2015-09-05,5118911.776979753,396032.5174791724,10136670.601431679
2015-09-06,5160131.5665040165,379317.36156760936,9768076.111139435
2015-09-07,5081942.160905108,325002.56971177435,10183885.619705213
2015-09-08,5197308.3795539355,663903.0903527465,9742948.061095996
2015-09-09,5308330.890907576,474935.04542149935,10316044.666773356
2015-09-10,4958862.729442466,520170.934930914,9710102.932955941
2015-09-11,5255157.600553795,276334.60852945154,10033156.241133077
2015-09-12,5293704.121280137,832214.813229174,10197160.56657077
2015-09-13,5317915.732503848,445072.7542481261,10117098.714948718
2015-09-14,5220586.271497765,570160.5449761129,10098378.522553464
2015-09-15,5315278.994953468,878528.427074512,10018711.89898382
2015-09-16,5404724.503537136,478714.1119010212,10027942.464970833
2015-09-17,5033416.178771808,250957.5415901212,9377774.402891608
2015-09-18,5308237.15425492,927006.4855477894,10116990.950812588
2015-09-19,5326273.658761422,629536.0932640776,10305955.188576506
2015-09-20,5331485.142234505,1201775.1985132697,9855537.999128103
2015-09-21,5217141.813614204,441359.37650532817,10107958.430239044
2015-09-22,5297197.96538804,375916.412614743,9899395.509292988
2015-09-23,5374677.047180061,690493.2583828195,10205246.848902807
2015-09-24,4994257.520886112,-83840.95010322866,9967801.037421996
2015-09-25,5262893.838442909,547182.4454200197,9854233.565078631
2015-09-26,5277627.585967417,545564.6806103174,9999134.383805767
2015-09-27,5282259.292161839,439087.8872685083,10049427.00293098
